component_name,component_link,AMP_Molex_4pin_Connectors,ATX_4pin_Connectors,Color,EPS_8pin_Connectors,Efficiency_Rating,Fanless,Inferred_,Length,Manufacturer,Modular,PCIe_12pin_Connectors,PCIe_16pin_12VHPWR_12V2x6_Connectors,PCIe_62pin_Connectors,PCIe_6pin_Connectors,PCIe_8pin_Connectors,Part_#_#,SATA_Connectors,Type,Wattage,
Silverstone Strider Platinum S 1000 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/QGrmP6/silverstone-strider-platinum-s-1000-w-80-platinum-certified-fully-modular-atx-power-supply-sst-st1000-pts,6,0,Black,2,80+ Platinum,No,,140 mm,Silverstone,Full,0,0,8,0,0,SST-ST1000-PTS,8,ATX,1000 W,
Enermax Revolution D.F. X 1200 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/DDzXsY/enermax-revolution-df-x-1200-w-80-gold-certified-fully-modular-atx-power-supply-ert1200ewt,6,0,Black,2,80+ Gold,No,,140 mm,Enermax,Full,0,2,5,0,0,ERT1200EWT,12,ATX,1200 W,
SeaSonic VERTEX GX-1000 1000 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/RqYmP6/seasonic-vertex-gx-1000-1000-w-80-gold-certified-fully-modular-atx-power-supply-vertex-gx-1000,3,0,Black / Silver,2,80+ Gold,No,,160 mm,SeaSonic,Full,0,1,3,0,0,VERTEX GX-1000,18,ATX,1000 W,
Asus ROG LOKI 850 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/FZstt6/asus-rog-loki-850-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n3-b0na00,4,0,Black / Silver,2,80+ Platinum,No,,125 mm,Asus,Full,0,1,3,0,0,90YE00N3-B0NA00; rog-loki-850p-sfx-l-gaming; rog-loki-850p-sfx-l,6,SFX,850 W,
Asus ROG LOKI 850 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/FZstt6/asus-rog-loki-850-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n3-b0na00,4,0,Black / Silver,2,80+ Platinum,No,,125 mm,Asus,Full,0,1,3,0,0,90YE00N3-B0NA00; rog-loki-850p-sfx-l-gaming; rog-loki-850p-sfx-l,6,SFX,850 W,
Thermaltake Toughpower GF A3 - TT Premium Edition 1200 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/ffvD4D/thermaltake-toughpower-gf-a3-1200-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1200fnfagu-l,4,0,Black,2,80+ Gold,No,,140 mm,Thermaltake,Full,0,1,5,0,0,PS-TPD-1200FNFAGU-L,12,ATX,1200 W,
Thermaltake Toughpower GF A3 - TT Premium Edition 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/9GLdnQ/thermaltake-toughpower-gf-a3-750-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0750fnfagu-l,4,0,Black,2,80+ Gold,No,,140 mm,Thermaltake,Full,0,1,4,0,0,PS-TPD-0750FNFAGU-L,8,ATX,750 W,
SeaSonic Focus GX V4 ATX 3 (2024) 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/ZNXV3C/seasonic-focus-gx-atx-30-v4-2024-850-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-850-v4-white,3,0,White,2,80+ Gold,No,,140 mm,SeaSonic,Full,0,1,3,0,0,FOCUS-GX-850-V4-WHITE; Focus V4 GX-850 White,8,ATX,850 W,
Silverstone SFX 500 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/vrH48d/silverstone-sfx-500-w-80-gold-certified-fully-modular-sfx-power-supply-sst-sx500-lg,2,0,Black,1,80+ Gold,No,,130 mm,Silverstone,Full,0,0,2,0,0,SST-SX500-LG; SX500-LG,3,SFX,500 W,
Segotep GM 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/zGcgXL/segotep-gm-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-st-gm850,3,0,Black,2,80+ Gold,No,,140 mm,Segotep,Full,0,1,4,0,0,CP-PSU-ST-GM850,8,ATX,850 W,
ADATA XPG CYBERCORE 1300 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/2BBG3C/adata-xpg-cybercore-1300-w-80-platinum-certified-fully-modular-atx-power-supply-cybercore1300-bkcus,8,0,Black / Silver,2,80+ Platinum,No,,160 mm,ADATA,Full,0,0,10,0,0,CYBERCORE1300P-BKCUS,16,ATX,1300 W,
Enermax MarbleBron RGB 850 W 80+ Bronze Certified Semi-modular ATX,https://pcpartpicker.com/product/KMgFf7/enermax-marblebron-rgb-850-w-80-bronze-certified-semi-modular-atx-power-supply-emb850ewt-w-rgb,4,0,White,2,80+ Bronze,No,,140 mm,Enermax,Semi,0,0,4,0,0,EMB850EWT-W-RGB,8,ATX,850 W,
SeaSonic M12II 620 W 80+ Bronze Certified Fully Modular ATX,https://pcpartpicker.com/product/Tc3RsY/seasonic-power-supply-ss620gm2,5,0,,1,80+ Bronze,No,,160 mm,SeaSonic,Full,0,0,4,0,0,SS-620GM2; M12II 620 Bronze,8,ATX,620 W,
be quiet! Dark Power 13 1000 W 80+ Titanium Certified Fully Modular ATX,https://pcpartpicker.com/product/Yqqrxr/be-quiet-dark-power-13-1000-w-80-titanium-certified-fully-modular-atx-power-supply-bn661,3,0,Black,2,80+ Titanium,No,,175 mm,be quiet!,Full,0,1,4,0,0,BN661; BN705; BN702; BN335,13,ATX,1000 W,
Cooler Master MWE Bronze V2 650 W 80+ Bronze Certified ATX,https://pcpartpicker.com/product/qJpmP6/cooler-master-mwe-bronze-v2-650-w-80-bronze-certified-atx-power-supply-mpe-6501-acaab-us,4,0,Black,2,80+ Bronze,No,,140 mm,Cooler Master,No,0,0,4,0,0,MPE-6501-ACAAB-US; MPE-6501-ACAAB-AU; MPE-6501-ACAAB-EU; MPE-6501-ACAAB-UK; MPE-6501-ACAAB-IN,8,ATX,650 W,
Super Flower Leadex V Platinum Pro 1000 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/vwLFf7/super-flower-leadex-v-platinum-pro-1000-w-80-platinum-certified-fully-modular-atx-power-supply-sf-1000f14tp,4,0,White,2,80+ Platinum,No,,130 mm,Super Flower,Full,0,0,4,0,0,SF-1000F14TP,12,ATX,1000 W,
be quiet! Pure Power 11 CM 500 W 80+ Gold Certified Semi-modular ATX,https://pcpartpicker.com/product/qpvbt6/be-quiet-pure-power-11-cm-500-w-80-gold-certified-semi-modular-atx-power-supply-bn297,3,0,Black,1,80+ Gold,No,,160 mm,be quiet!,Semi,0,0,2,0,0,BN297; BN628,6,ATX,500 W,
ADATA XPG Core Reactor II 1000 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/TnCZxr/adata-xpg-core-reactor-ii-1000-w-80-gold-certified-fully-modular-atx-power-supply-corereactorii1000g-bkcus,3,0,Black,2,80+ Gold,No,,160 mm,ADATA,Full,0,1,8,0,0,COREREACTORII1000G-BKCUS; COREREACTORII1000G-BKCAU; COREREACTORII1000G-BKCEU,9,ATX,1000 W,
Rosewill PMG550 550 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/JxqPxr/rosewill-pmg550-550-w-80-gold-certified-fully-modular-atx-power-supply-pmg550,3,0,Black,1,80+ Gold,No,,165 mm,Rosewill,Full,0,0,2,0,0,PMG550,6,ATX,550 W,
SeaSonic FOCUS SGX (2021) 750 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/Jd7G3C/seasonic-focus-sgx-2021-750-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-750,3,0,Black,2,80+ Gold,No,,100 mm,SeaSonic,Full,0,0,4,0,0,FOCUS SGX-750; SSR-750SGX,6,SFX,750 W,
SeaSonic FOCUS SGX (2021) 750 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/Jd7G3C/seasonic-focus-sgx-2021-750-w-80-gold-certified-fully-modular-sfx-power-supply-focus-sgx-750,3,0,Black,2,80+ Gold,No,,100 mm,SeaSonic,Full,0,0,4,0,0,FOCUS SGX-750; SSR-750SGX,6,SFX,750 W,
Super Flower Leadex Platinum SE 1200 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/Ctnypg/super-flower-leadex-platinum-se-1200-w-80-platinum-certified-fully-modular-atx-power-supply-sf-1200f14mp-v2,5,0,Black,2,80+ Platinum,No,,180 mm,Super Flower,Full,0,0,8,0,0,SF-1200F14MP V2,12,ATX,1200 W,
Gigabyte UD-GM PG5 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/YDTZxr/gigabyte-ud-gm-pg5-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm-pg5,3,0,Black,2,80+ Gold,No,,140 mm,Gigabyte,Full,0,1,4,0,0,GP-UD750GM PG5,8,ATX,750 W,
Ultra X4 750 W 80+ Bronze Certified Fully Modular ATX,https://pcpartpicker.com/product/Yt648d/ultra-x4-750-w-80-bronze-certified-fully-modular-atx-power-supply-u12-41562,9,1,,1,80+ Bronze,No,,150 mm,Ultra,Full,0,0,0,2,2,U12-41562,11,ATX,750 W,
be quiet! Dark Power 13 1000 W 80+ Titanium Certified Fully Modular ATX,https://pcpartpicker.com/product/Yqqrxr/be-quiet-dark-power-13-1000-w-80-titanium-certified-fully-modular-atx-power-supply-bn661,3,0,Black,2,80+ Titanium,No,,175 mm,be quiet!,Full,0,1,4,0,0,BN661; BN705; BN702; BN335,13,ATX,1000 W,
GameMax RGB Rainbow 1050 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/s3tKHx/gamemax-rgb-rainbow-1050-w-80-gold-certified-fully-modular-atx-power-supply-rgb-1050,3,0,Black,2,80+ Gold,No,,165 mm,GameMax,Full,0,0,4,0,0,RGB-1050,10,ATX,1050 W,
be quiet! Dark Power Pro 13 1600 W 80+ Titanium Certified Fully Modular ATX,https://pcpartpicker.com/product/Hxgrxr/be-quiet-dark-power-pro-13-1600-w-80-titanium-certified-fully-modular-atx-power-supply-bn501,5,0,Black,2,80+ Titanium,No,,200 mm,be quiet!,Full,0,2,6,0,0,BN501; BN332; BN942; BN712; BN999; BN940,16,ATX,1600 W,
be quiet! System Power 10 650 W 80+ Bronze Certified ATX,https://pcpartpicker.com/product/ZcWzK8/be-quiet-system-power-10-650-w-80-bronze-certified-atx-power-supply-bn328,1,1,Black,1,80+ Bronze,No,,140 mm,be quiet!,No,0,0,4,0,0,BN328,5,ATX,650 W,
MSI MAG A650GL 650 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/xfV2FT/msi-mag-a650gl-650-w-80-gold-certified-fully-modular-atx-power-supply-mag-a650gl,4,0,Black,2,80+ Gold,No,,140 mm,MSI,Full,0,0,4,0,0,MAG A650GL; 306-7ZP8C11-CE0,6,ATX,650 W,
MSI MAG A1000GL PCIE5 1000 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/gR9wrH/msi-mag-a1000gl-pcie5-1000-w-80-gold-certified-fully-modular-atx-power-supply-mag-a1000gl-pcie5,4,0,Black,2,80+ Gold,No,,150 mm,MSI,Full,0,1,4,0,0,MAG A1000GL PCIE5; 306-7ZP9B11-CE0,12,ATX,1000 W,
Thermalright TG 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/m4P8TW/thermalright-tg-750-w-80-gold-certified-fully-modular-atx-power-supply-tg-750-w,3,0,White,1,80+ Gold,No,,140 mm,Thermalright,Full,0,1,4,0,0,TG-750-W; TR-TG-750-W,8,ATX,750 W,
Segotep GM 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/6Pn9TW/segotep-gm-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-st-gm750,3,0,Black,2,80+ Gold,No,,140 mm,Segotep,Full,0,1,4,0,0,CP-PSU-ST-GM750,8,ATX,750 W,
ADATA XPG Core Reactor II 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/zfGhP6/adata-xpg-core-reactor-ii-750-w-80-gold-certified-fully-modular-atx-power-supply-corereactorii750g-bkcus,4,0,Black,2,80+ Gold,No,,140 mm,ADATA,Full,0,1,6,0,0,COREREACTORII750G-BKCUS; COREREACTORII750G-BKCAU; COREREACTORII750G-BKCEU,8,ATX,750 W,
Thermaltake TR2 S 700 W 80+ Certified ATX,https://pcpartpicker.com/product/mMwmP6/thermaltake-tr2-s-700-w-80-certified-atx-power-supply-ps-trs-0700npcweu-2,5,0,Black,1,80+,No,,140 mm,Thermaltake,No,0,0,2,0,0,PS-TRS-0700NPCWEU-2,6,ATX,700 W,
SeaSonic G12 GC 650 W 80+ Gold Certified ATX,https://pcpartpicker.com/product/QCqrxr/seasonic-g12-gc-650-w-80-gold-certified-atx-power-supply-g12-gc-650,3,0,Black / Blue,2,80+ Gold,No,,140 mm,SeaSonic,No,0,0,2,0,0,G12-GC-650,6,ATX,650 W,
Asus ROG LOKI 750 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/QPM48d/asus-rog-loki-750-w-80-platinum-certified-fully-modular-sfx-power-supply-90ye00n4-b0na00,4,0,Black / Silver,2,80+ Platinum,No,,125 mm,Asus,Full,0,1,3,0,0,90YE00N4-B0NA00; rog-loki-750p-sfx-l-gaming; rog-loki-750p-sfx-l,6,SFX,750 W,
ADATA XPG Core Reactor II 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/zfGhP6/adata-xpg-core-reactor-ii-750-w-80-gold-certified-fully-modular-atx-power-supply-corereactorii750g-bkcus,4,0,Black,2,80+ Gold,No,,140 mm,ADATA,Full,0,1,6,0,0,COREREACTORII750G-BKCUS; COREREACTORII750G-BKCAU; COREREACTORII750G-BKCEU,8,ATX,750 W,
ADATA XPG Core Reactor II 650 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/jZHqqs/adata-xpg-core-reactor-ii-650-w-80-gold-certified-fully-modular-atx-power-supply-corereactorii650g-bkcus,4,0,Black,2,80+ Gold,No,,140 mm,ADATA,Full,0,1,4,0,0,COREREACTORII650G-BKCUS; COREREACTORII650G-BKCEU; COREREACTORII650G-BKCAU,8,ATX,650 W,
Thermaltake Toughpower GT 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/jXCZxr/thermaltake-toughpower-gt-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpt-0850fnfage-3,4,0,Beige,2,80+ Gold,No,,140 mm,Thermaltake,Full,0,1,4,0,0,PS-TPT-0850FNFAGE-3,6,ATX,850 W,
Cooler Master V SFX Gold ATX 3.0 850 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/kkbRsY/cooler-master-v-sfx-gold-atx-30-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-3us,4,0,Black,2,80+ Gold,No,,100 mm,Cooler Master,Full,0,1,4,0,0,MPY-8501-SFHAGV-3US; MPY-8501-SFHAGV-3KR; MPY-8501-SFHAGV-3AU; MPY-8501-SFHAGV-3JP; MPY-8501-SFHAGV-3TW; MPY-8501-SFHAGV-3IN; MPY-8501-SFHAGV-3UK; MPY-8501-SFHAGV-3EU; MPY-8501-SFHAGV-3BR; MPY-8501-SFHAGV-3ST; MPY-8501-SFHAGV-3WO,8,SFX,850 W,
Cooler Master V SFX Gold ATX 3.0 850 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/kkbRsY/cooler-master-v-sfx-gold-atx-30-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-3us,4,0,Black,2,80+ Gold,No,,100 mm,Cooler Master,Full,0,1,4,0,0,MPY-8501-SFHAGV-3US; MPY-8501-SFHAGV-3KR; MPY-8501-SFHAGV-3AU; MPY-8501-SFHAGV-3JP; MPY-8501-SFHAGV-3TW; MPY-8501-SFHAGV-3IN; MPY-8501-SFHAGV-3UK; MPY-8501-SFHAGV-3EU; MPY-8501-SFHAGV-3BR; MPY-8501-SFHAGV-3ST; MPY-8501-SFHAGV-3WO,8,SFX,850 W,
Silverstone Essential 750 W 80+ Gold Certified ATX,https://pcpartpicker.com/product/vkfhP6/silverstone-essential-750-w-80-gold-certified-atx-power-supply-sst-et750-g,3,0,Black / Yellow,1,80+ Gold,No,,140 mm,Silverstone,No,0,0,4,0,0,SST-ET750-G,8,ATX,750 W,
Zalman TX 700 W ATX,https://pcpartpicker.com/product/RQ648d/zalman-tx-700-w-atx-power-supply-zm700-tx,3,0,,1,,No,,157 mm,Zalman,No,0,0,4,0,0,ZM700-TX,5,ATX,700 W,
MSI MAG A650GL 650 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/xfV2FT/msi-mag-a650gl-650-w-80-gold-certified-fully-modular-atx-power-supply-mag-a650gl,4,0,Black,2,80+ Gold,No,,140 mm,MSI,Full,0,0,4,0,0,MAG A650GL; 306-7ZP8C11-CE0,6,ATX,650 W,
Super Flower LEADEX VII XG 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/RdHqqs/super-flower-leadex-vii-xg-850-w-80-gold-certified-fully-modular-atx-power-supply-sf-850f14xg,4,0,Black,2,80+ Gold,No,,150 mm,Super Flower,Full,0,1,4,0,0,SF-850F14XG,12,ATX,850 W,
Lian Li EDGE GOLD 1200 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/tw62FT/lian-li-edge-gold-1200-w-80-gold-certified-fully-modular-atx-power-supply-eg1200g-black,6,0,Black,2,80+ Gold,No,,182 mm,Lian Li,Full,0,1,7,0,0,EG1200G Black; EDGE GOLD 1200 Black; G9P.EG1200G.BH00.EU,10,ATX,1200 W,
SeaSonic VERTEX PX-750 750 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/xVt9TW/seasonic-vertex-px-750-750-w-80-platinum-certified-fully-modular-atx-power-supply-vertex-px-750,3,0,Black / Silver,2,80+ Platinum,No,,160 mm,SeaSonic,Full,0,1,2,0,0,VERTEX PX-750,14,ATX,750 W,
Lian Li EDGE GOLD 1000 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/H6sMnQ/lian-li-edge-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-eg1000g-black,6,0,Black,2,80+ Gold,No,,182 mm,Lian Li,Full,0,1,5,0,0,EG1000G Black; EDGE GOLD 1000 Black,10,ATX,1000 W,
Fractal Design Ion+ 2 Platinum 860 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/CRmmP6/fractal-design-ion-2-platinum-860-w-80-platinum-certified-fully-modular-atx-power-supply-fd-p-ia2p-860,4,0,Black,2,80+ Platinum,No,,150 mm,Fractal Design,Full,0,0,4,0,0,FD-P-IA2P-860; FD-P-IA2P-860-UK; FD-P-IA2P-860-AU; FD-P-IA2P-860-EU,6,ATX,860 W,
Thermaltake Toughpower SFX 1000 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/3vgrxr/thermaltake-toughpower-sfx-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-ps-stp-1000fnfapu-1,4,0,Black,2,80+ Platinum,No,,104 mm,Thermaltake,Full,0,1,4,0,0,PS-STP-1000FNFAPU-1,8,SFX,1000 W,
Thermaltake Smart BM2 750 W 80+ Bronze Certified Semi-modular ATX,https://pcpartpicker.com/product/rfqBD3/thermaltake-smart-bm2-750-w-80-bronze-certified-semi-modular-atx-power-supply-ps-spd-0750mnfabu-1,4,0,Black,2,80+ Bronze,No,,160 mm,Thermaltake,Semi,0,0,4,0,0,PS-SPD-0750MNFABU-1; PS-SPD-0750MNFABA-1; PS-SPD-0750MNFABE-1; PS-SPD-0750MNFABK-1,9,ATX,750 W,
MSI MAG A650BE 650 W 80+ Bronze Certified Semi-modular ATX,https://pcpartpicker.com/product/yc26Mp/msi-mag-a650be-650-w-80-bronze-certified-semi-modular-atx-power-supply-mag-a650be,3,0,Black,2,80+ Bronze,No,,140 mm,MSI,Semi,0,0,2,0,0,MAG A650BE,6,ATX,650 W,
SeaSonic FOCUS GX 550 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/3H2bt6/seasonic-focus-gx-550-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-550,3,0,Black,2,80+ Gold,No,,140 mm,SeaSonic,Full,0,0,2,0,0,FOCUS-GX-550,10,ATX,550 W,
SeaSonic VERTEX GX 1200 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/YhNYcf/seasonic-vertex-gx-1200-w-80-gold-certified-fully-modular-atx-power-supply-vertex-gx-1200-white,3,0,White,2,80+ Gold,No,,160 mm,SeaSonic,Full,0,1,3,0,0,VERTEX GX-1200 White,18,ATX,1200 W,
SeaSonic FOCUS GX 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/7v3mP6/seasonic-focus-gx-850-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-850,5,0,Black,2,80+ Gold,No,,140 mm,SeaSonic,Full,0,0,6,0,0,FOCUS-GX-850,10,ATX,850 W,
Lian Li EDGE GOLD 1000 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/pyXMnQ/lian-li-edge-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-eg1000g-white,6,0,White,2,80+ Gold,No,,182 mm,Lian Li,Full,0,1,5,0,0,EG1000G White; EDGE GOLD 1000 White; G9P.EG1000G.WH00.EU,10,ATX,1000 W,
Cooler Master V SFX Platinum 1100 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/V2RwrH/cooler-master-v-sfx-platinum-1100-w-80-platinum-certified-fully-modular-sfx-power-supply-mpz-b001-sfap-bus,4,0,Black,2,80+ Platinum,No,,100 mm,Cooler Master,Full,0,1,3,0,0,MPZ-B001-SFAP-BUS; MPZ-B001-SFAP-BUK; MPZ-B001-SFAP-BEU; MPZ-B001-SFAP-BAU,8,SFX,1100 W,
Lian Li EDGE 850 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/TxpQzy/lian-li-edge-850-w-80-platinum-certified-fully-modular-atx-power-supply-eg850,4,0,Black,2,80+ Platinum,No,,182 mm,Lian Li,Full,0,1,3,0,0,EG850; EG850.BE; EG850BE,12,ATX,850 W,
Corsair CX (2023) 650 W 80+ Bronze Certified ATX,https://pcpartpicker.com/product/nNTZxr/corsair-cx-2023-650-w-80-bronze-certified-atx-power-supply-cp-9020278-na,2,0,Black,1,80+ Bronze,No,,125 mm,Corsair,No,0,0,2,0,0,CP-9020278-NA; CP-9020278-EU; CP-9020278-AU; CP-9020278-WW; CP-9020278-UK,3,ATX,650 W,
Cougar GX-F 550 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/8vqhP6/cougar-gx-f-550-w-80-gold-certified-fully-modular-atx-power-supply-gxf550,3,0,Black / Orange,1,80+ Gold,No,,150 mm,Cougar,Full,0,0,2,0,0,GXF550,6,ATX,550 W,
Asus ROG Strix 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/MGzFf7/asus-rog-strix-850-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-850g-white,6,0,White,2,80+ Gold,No,,160 mm,Asus,Full,0,0,6,0,0,ROG-STRIX-850G-WHITE; 90YE00A4-B0NA00; 90YE00A4-B0AA00; 90YE00A4-BMAA00; 90YE00A4-B0UA00,8,ATX,850 W,
Super Flower Leadex III ARGB 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/ffCFf7/super-flower-leadex-iii-argb-850-w-80-gold-certified-fully-modular-atx-power-supply-sf-850f14rg,4,0,White,2,80+ Gold,No,,160 mm,Super Flower,Full,0,0,6,0,0,SF-850F14RG,9,ATX,850 W,
Phanteks Revolt SFX 650 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/N3wmP6/phanteks-revolt-sfx-650-w-80-gold-certified-fully-modular-sfx-power-supply-ph-p650gsf,1,0,Black,2,80+ Gold,No,,100 mm,Phanteks,Full,0,0,4,0,0,PH-P650GSF; PH-P650GSF_US01,11,SFX,650 W,
Phanteks Revolt SFX 850 W 80+ Platinum Certified Fully Modular SFX,https://pcpartpicker.com/product/dXHqqs/phanteks-revolt-sfx-850-w-80-platinum-certified-fully-modular-sfx-power-supply-ph-p850psf_02,1,0,Black,2,80+ Platinum,No,,100 mm,Phanteks,Full,0,1,5,0,0,PH-P850PSF_02,9,SFX,850 W,
Thermaltake Toughpower SFX 1000 W 80+ Gold Certified Fully Modular SFX,https://pcpartpicker.com/product/wRfnTW/thermaltake-toughpower-sfx-1000-w-80-gold-certified-fully-modular-sfx-power-supply-ps-stp-1000fnfagu-1,4,0,Black,2,80+ Gold,No,,126 mm,Thermaltake,Full,0,1,4,0,0,PS-STP-1000FNFAGU-1; PS-STP-1000FNFAGA-1; PS-STP-1000FNFAGE-1,8,SFX,1000 W,
Lian Li EDGE 1300 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/YYkH99/lian-li-edge-1300-w-80-platinum-certified-fully-modular-atx-power-supply-eg1300,4,0,Black,2,80+ Platinum,No,,182 mm,Lian Li,Full,0,1,4,0,0,EG1300; EG1300 Black,12,ATX,1300 W,
Asus ROG Strix 750 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/CRVG3C/asus-rog-strix-750-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-750g,3,0,Black / Red,2,80+ Gold,No,,160 mm,Asus,Full,0,0,4,0,0,ROG-STRIX-750G; 90YE00A0-B0NA00; 90YE00A7-B0NA00; 90YE00A0-BMAA00,8,ATX,750 W,
ADATA XPG Core Reactor II 850 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/qrgrxr/adata-xpg-core-reactor-ii-850-w-80-gold-certified-fully-modular-atx-power-supply-corereactorii850g-whcus,4,0,White,2,80+ Gold,No,,140 mm,ADATA,Full,0,1,6,0,0,COREREACTORII850G-WHCUS; COREREACTORII850G-WHCEU; COREREACTORII850G-WHCAU,8,ATX,850 W,
be quiet! Dark Power Pro 12 1500 W 80+ Titanium Certified Fully Modular ATX,https://pcpartpicker.com/product/sdRgXL/be-quiet-dark-power-pro-12-1500-w-80-titanium-certified-fully-modular-atx-power-supply-bn647,8,0,Black,2,80+ Titanium,No,,200 mm,be quiet!,Full,0,0,10,0,0,BN647; BN312,16,ATX,1500 W,
Lian Li EDGE 850 W 80+ Platinum Certified Fully Modular ATX,https://pcpartpicker.com/product/TxpQzy/lian-li-edge-850-w-80-platinum-certified-fully-modular-atx-power-supply-eg850,4,0,Black,2,80+ Platinum,No,,182 mm,Lian Li,Full,0,1,3,0,0,EG850; EG850.BE; EG850BE,12,ATX,850 W,
Enhance ENP-7660 600 W 80+ Platinum Certified Flex ATX,https://pcpartpicker.com/product/YXm323/enhance-600-w-80-platinum-certified-flex-atx-power-supply-enp-7660,3,0,Silver,1,80+ Platinum,No,,150 mm,Enhance,No,0,0,2,0,0,ENP-7660,4,Flex ATX,600 W,
Antec High Current Gamer Gold 650 W 80+ Gold Certified Fully Modular ATX,https://pcpartpicker.com/product/fndxFT/antec-high-current-gamer-gold-650w-80-gold-certified-fully-modular-atx-power-supply-hcg650-gold,3,0,Black,1,80+ Gold,No,,140 mm,Antec,Full,0,0,4,0,0,HCG650 Gold,8,ATX,650 W,
